# x0 = y0, u0, v0, t, x, u, v, delta0.05,	0.05,	0.05,	2.2262,	0.0137983,	-0.0406399,	0.0452796,	1.86803e-07
0.29,	0.39,	0.29,	8,	0.29,	-0.39,	0.29,	0
0.29,	0.4,	0.29,	8,	0.29,	-0.4,	0.29,	0
0.29,	0.41,	0.29,	8,	0.29,	-0.41,	0.29,	0
0.29,	0.42,	0.29,	8,	0.29,	-0.42,	0.29,	0
0.29,	0.43,	0.29,	8,	0.29,	-0.43,	0.29,	0
0.29,	0.44,	0.29,	8,	0.29,	-0.44,	0.29,	0
0.29,	0.45,	0.29,	8,	0.29,	-0.45,	0.29,	0
0.29,	0.46,	0.29,	8,	0.29,	-0.46,	0.29,	0
0.29,	0.47,	0.29,	8,	0.29,	-0.47,	0.29,	0
0.29,	0.48,	0.29,	8,	0.29,	-0.48,	0.29,	0
0.29,	0.49,	0.29,	8,	0.29,	-0.49,	0.29,	0
0.29,	0.05,	0.3,	8,	0.29,	-0.05,	0.3,	0.884198
0.29,	0.06,	0.3,	8,	0.29,	-0.06,	0.3,	0.884453
0.29,	0.07,	0.3,	8,	0.29,	-0.07,	0.3,	0.884145
0.29,	0.08,	0.3,	8,	0.29,	-0.08,	0.3,	0.883233
0.29,	0.09,	0.3,	8,	0.29,	-0.09,	0.3,	0.881678
0.29,	0.1,	0.3,	8,	0.29,	-0.1,	0.3,	0.879442
0.29,	0.11,	0.3,	8,	0.29,	-0.11,	0.3,	0.87649
0.29,	0.12,	0.3,	8,	0.29,	-0.12,	0.3,	0.872793
0.29,	0.13,	0.3,	8,	0.29,	-0.13,	0.3,	0.868323
0.29,	0.14,	0.3,	8,	0.29,	-0.14,	0.3,	0.863061
0.29,	0.15,	0.3,	8,	0.29,	-0.15,	0.3,	0.856988
0.29,	0.16,	0.3,	8,	0.29,	-0.16,	0.3,	0.850094
0.29,	0.17,	0.3,	8,	0.29,	-0.17,	0.3,	0.842375
0.29,	0.18,	0.3,	8,	0.29,	-0.18,	0.3,	0.833834
0.29,	0.19,	0.3,	8,	0.29,	-0.19,	0.3,	0.82448
0.29,	0.2,	0.3,	8,	0.29,	-0.2,	0.3,	0.814335
0.29,	0.21,	0.3,	8,	0.29,	-0.21,	0.3,	0.803435
0.29,	0.22,	0.3,	8,	0.29,	-0.22,	0.3,	0.791831
0.29,	0.23,	0.3,	8,	0.29,	-0.23,	0.3,	0.779598
0.29,	0.24,	0.3,	8,	0.29,	-0.24,	0.3,	0.766841
0.29,	0.25,	0.3,	8,	0.29,	-0.25,	0.3,	0.753705
0.29,	0.26,	0.3,	8,	0.29,	-0.26,	0.3,	0.74038
0.29,	0.27,	0.3,	8,	0.29,	-0.27,	0.3,	0.727116
0.29,	0.28,	0.3,	6.83857,	0.313556,	-0.119143,	0.271722,	0.507984
0.29,	0.29,	0.3,	8,	0.29,	-0.29,	0.3,	0.702097
0.29,	0.3,	0.3,	8,	0.29,	-0.3,	0.3,	0.691184
0.29,	0.31,	0.3,	8,	0.29,	-0.31,	0.3,	0.682007
0.29,	0.32,	0.3,	8,	0.29,	-0.32,	0.3,	0.675133
0.29,	0.33,	0.3,	8,	0.29,	-0.33,	0.3,	0
0.29,	0.34,	0.3,	8,	0.29,	-0.34,	0.3,	0
0.29,	0.35,	0.3,	8,	0.29,	-0.35,	0.3,	0
0.29,	0.36,	0.3,	8,	0.29,	-0.36,	0.3,	0
0.29,	0.37,	0.3,	8,	0.29,	-0.37,	0.3,	0
0.29,	0.38,	0.3,	8,	0.29,	-0.38,	0.3,	0
0.29,	0.39,	0.3,	8,	0.29,	-0.39,	0.3,	0
0.29,	0.4,	0.3,	8,	0.29,	-0.4,	0.3,	0
0.29,	0.41,	0.3,	8,	0.29,	-0.41,	0.3,	0
0.29,	0.42,	0.3,	8,	0.29,	-0.42,	0.3,	0
0.29,	0.43,	0.3,	8,	0.29,	-0.43,	0.3,	0
0.29,	0.44,	0.3,	8,	0.29,	-0.44,	0.3,	0
0.29,	0.45,	0.3,	8,	0.29,	-0.45,	0.3,	0
0.29,	0.46,	0.3,	8,	0.29,	-0.46,	0.3,	0
0.29,	0.47,	0.3,	8,	0.29,	-0.47,	0.3,	0
0.29,	0.48,	0.3,	8,	0.29,	-0.48,	0.3,	0
0.29,	0.49,	0.3,	8,	0.29,	-0.49,	0.3,	0
0.29,	0.05,	0.31,	8,	0.29,	-0.05,	0.31,	0.880449
0.29,	0.06,	0.31,	8,	0.29,	-0.06,	0.31,	0.880101
0.29,	0.07,	0.31,	8,	0.29,	-0.07,	0.31,	0.879193
0.29,	0.08,	0.31,	8,	0.29,	-0.08,	0.31,	0.877688
0.29,	0.09,	0.31,	8,	0.29,	-0.09,	0.31,	0.875546
0.29,	0.1,	0.31,	8,	0.29,	-0.1,	0.31,	0.872734
0.29,	0.11,	0.31,	8,	0.29,	-0.11,	0.31,	0.869217
0.29,	0.12,	0.31,	8,	0.29,	-0.12,	0.31,	0.864967
0.29,	0.13,	0.31,	8,	0.29,	-0.13,	0.31,	0.859957
0.29,	0.14,	0.31,	8,	0.29,	-0.14,	0.31,	0.854167
0.29,	0.15,	0.31,	8,	0.29,	-0.15,	0.31,	0.847579
0.29,	0.16,	0.31,	8,	0.29,	-0.16,	0.31,	0.840183
0.29,	0.17,	0.31,	8,	0.29,	-0.17,	0.31,	0.831973
0.29,	0.18,	0.31,	8,	0.29,	-0.18,	0.31,	0.822953
0.29,	0.19,	0.31,	8,	0.29,	-0.19,	0.31,	0.813135
0.29,	0.2,	0.31,	8,	0.29,	-0.2,	0.31,	0.802543
0.29,	0.21,	0.31,	8,	0.29,	-0.21,	0.31,	0.791218
0.29,	0.22,	0.31,	8,	0.29,	-0.22,	0.31,	0.779222
0.29,	0.23,	0.31,	8,	0.29,	-0.23,	0.31,	0.766645
0.29,	0.24,	0.31,	8,	0.29,	-0.24,	0.31,	0.753612
0.29,	0.25,	0.31,	8,	0.29,	-0.25,	0.31,	0.740295
0.29,	0.26,	0.31,	8,	0.29,	-0.26,	0.31,	0.726919
0.29,	0.27,	0.31,	8,	0.29,	-0.27,	0.31,	0.713773
0.29,	0.28,	0.31,	17.8047,	0.592997,	-3.85866,	0.120674,	0
0.29,	0.29,	0.31,	8,	0.29,	-0.29,	0.31,	0.689675
0.29,	0.3,	0.31,	8,	0.29,	-0.3,	0.31,	0.679651
0.29,	0.31,	0.31,	8,	0.29,	-0.31,	0.31,	0.671691
0.29,	0.32,	0.31,	8,	0.29,	-0.32,	0.31,	0
0.29,	0.33,	0.31,	8,	0.29,	-0.33,	0.31,	0
0.29,	0.34,	0.31,	8,	0.29,	-0.34,	0.31,	0
0.29,	0.35,	0.31,	8,	0.29,	-0.35,	0.31,	0
0.29,	0.36,	0.31,	8,	0.29,	-0.36,	0.31,	0
0.29,	0.37,	0.31,	8,	0.29,	-0.37,	0.31,	0
0.29,	0.38,	0.31,	8,	0.29,	-0.38,	0.31,	0
0.29,	0.39,	0.31,	8,	0.29,	-0.39,	0.31,	0
0.29,	0.4,	0.31,	8,	0.29,	-0.4,	0.31,	0
0.29,	0.41,	0.31,	8,	0.29,	-0.41,	0.31,	0
0.29,	0.42,	0.31,	8,	0.29,	-0.42,	0.31,	0
0.29,	0.43,	0.31,	8,	0.29,	-0.43,	0.31,	0
0.29,	0.44,	0.31,	8,	0.29,	-0.44,	0.31,	0
0.29,	0.45,	0.31,	8,	0.29,	-0.45,	0.31,	0
0.29,	0.46,	0.31,	8,	0.29,	-0.46,	0.31,	0
0.29,	0.47,	0.31,	8,	0.29,	-0.47,	0.31,	0
0.29,	0.48,	0.31,	8,	0.29,	-0.48,	0.31,	0
0.29,	0.49,	0.31,	8,	0.29,	-0.49,	0.31,	0
0.29,	0.05,	0.32,	8,	0.29,	-0.05,	0.32,	0.876032
0.29,	0.06,	0.32,	8,	0.29,	-0.06,	0.32,	0.875137
0.29,	0.07,	0.32,	8,	0.29,	-0.07,	0.32,	0.873686
0.29,	0.08,	0.32,	8,	0.29,	-0.08,	0.32,	0.871643
0.29,	0.09,	0.32,	8,	0.29,	-0.09,	0.32,	0.868972
0.29,	0.1,	0.32,	8,	0.29,	-0.1,	0.32,	0.865638
0.29,	0.11,	0.32,	8,	0.29,	-0.11,	0.32,	0.861608
0.29,	0.12,	0.32,	8,	0.29,	-0.12,	0.32,	0.856855
0.29,	0.13,	0.32,	8,	0.29,	-0.13,	0.32,	0.851351
0.29,	0.14,	0.32,	8,	0.29,	-0.14,	0.32,	0.845075
0.29,	0.15,	0.32,	8,	0.29,	-0.15,	0.32,	0.838009
0.29,	0.16,	0.32,	8,	0.29,	-0.16,	0.32,	0.830143
0.29,	0.17,	0.32,	8,	0.29,	-0.17,	0.32,	0.82147
0.29,	0.18,	0.32,	8,	0.29,	-0.18,	0.32,	0.811994
0.29,	0.19,	0.32,	8,	0.29,	-0.19,	0.32,	0.80173
0.29,	0.2,	0.32,	8,	0.29,	-0.2,	0.32,	0.790706
0.29,	0.21,	0.32,	8,	0.29,	-0.21,	0.32,	0.778973
0.29,	0.22,	0.32,	8,	0.29,	-0.22,	0.32,	0.766602
0.29,	0.23,	0.32,	8,	0.29,	-0.23,	0.32,	0.753703
0.29,	0.24,	0.32,	8,	0.29,	-0.24,	0.32,	0.740424
0.29,	0.25,	0.32,	8,	0.29,	-0.25,	0.32,	0.726966
0.29,	0.26,	0.32,	8,	0.29,	-0.26,	0.32,	0.713592
0.29,	0.27,	0.32,	8,	0.29,	-0.27,	0.32,	0.700632
0.29,	0.28,	0.32,	8,	0.29,	-0.28,	0.32,	0.688486
0.29,	0.29,	0.32,	8,	0.29,	-0.29,	0.32,	0.677626
0.29,	0.3,	0.32,	8,	0.29,	-0.3,	0.32,	0.66858
0.29,	0.31,	0.32,	8,	0.29,	-0.31,	0.32,	0.661918
0.29,	0.32,	0.32,	8,	0.29,	-0.32,	0.32,	0
0.29,	0.33,	0.32,	8,	0.29,	-0.33,	0.32,	0
0.29,	0.34,	0.32,	8,	0.29,	-0.34,	0.32,	0
0.29,	0.35,	0.32,	8,	0.29,	-0.35,	0.32,	0
0.29,	0.36,	0.32,	8,	0.29,	-0.36,	0.32,	0
0.29,	0.37,	0.32,	8,	0.29,	-0.37,	0.32,	0
0.29,	0.38,	0.32,	8,	0.29,	-0.38,	0.32,	0
0.29,	0.39,	0.32,	8,	0.29,	-0.39,	0.32,	0
0.29,	0.4,	0.32,	8,	0.29,	-0.4,	0.32,	0
0.29,	0.41,	0.32,	8,	0.29,	-0.41,	0.32,	0
0.29,	0.42,	0.32,	8,	0.29,	-0.42,	0.32,	0
0.29,	0.43,	0.32,	8,	0.29,	-0.43,	0.32,	0
0.29,	0.44,	0.32,	8,	0.29,	-0.44,	0.32,	0
0.29,	0.45,	0.32,	8,	0.29,	-0.45,	0.32,	0
0.29,	0.46,	0.32,	8,	0.29,	-0.46,	0.32,	0
0.29,	0.47,	0.32,	8,	0.29,	-0.47,	0.32,	0
0.29,	0.48,	0.32,	8,	0.29,	-0.48,	0.32,	0
0.29,	0.49,	0.32,	8,	0.29,	-0.49,	0.32,	0
0.29,	0.05,	0.33,	8,	0.29,	-0.05,	0.33,	0
0.29,	0.06,	0.33,	8,	0.29,	-0.06,	0.33,	0.869787
0.29,	0.07,	0.33,	8,	0.29,	-0.07,	0.33,	0.867845
0.29,	0.08,	0.33,	8,	0.29,	-0.08,	0.33,	0.865317
0.29,	0.09,	0.33,	8,	0.29,	-0.09,	0.33,	0.862166
0.29,	0.1,	0.33,	8,	0.29,	-0.1,	0.33,	0.858358
0.29,	0.11,	0.33,	8,	0.29,	-0.11,	0.33,	0.853861
0.29,	0.12,	0.33,	8,	0.29,	-0.12,	0.33,	0.848645
0.29,	0.13,	0.33,	8,	0.29,	-0.13,	0.33,	0.842684
0.29,	0.14,	0.33,	8,	0.29,	-0.14,	0.33,	0.835955
0.29,	0.15,	0.33,	8,	0.29,	-0.15,	0.33,	0.828439
0.29,	0.16,	0.33,	8,	0.29,	-0.16,	0.33,	0.820124
0.29,	0.17,	0.33,	8,	0.29,	-0.17,	0.33,	0.811005
0.29,	0.18,	0.33,	8,	0.29,	-0.18,	0.33,	0.801087
0.29,	0.19,	0.33,	8,	0.29,	-0.19,	0.33,	0.790386
0.29,	0.2,	0.33,	8,	0.29,	-0.2,	0.33,	0.778939
0.29,	0.21,	0.33,	8,	0.29,	-0.21,	0.33,	0.766804
0.29,	0.22,	0.33,	8,	0.29,	-0.22,	0.33,	0.754069
0.29,	0.23,	0.33,	8,	0.29,	-0.23,	0.33,	0.740862
0.29,	0.24,	0.33,	8,	0.29,	-0.24,	0.33,	0.727359
0.29,	0.25,	0.33,	7.18484,	0.326323,	-0.368778,	0.19723,	0.240516
0.29,	0.26,	0.33,	8,	0.29,	-0.26,	0.33,	0.700467
0.29,	0.27,	0.33,	8,	0.29,	-0.27,	0.33,	0.687748
0.29,	0.28,	0.33,	8,	0.29,	-0.28,	0.33,	0.67608
0.29,	0.29,	0.33,	8,	0.29,	-0.29,	0.33,	0.665965
0.29,	0.3,	0.33,	8,	0.29,	-0.3,	0.33,	0.657956
0.29,	0.31,	0.33,	8,	0.29,	-0.31,	0.33,	0
0.29,	0.32,	0.33,	8,	0.29,	-0.32,	0.33,	0
0.29,	0.33,	0.33,	8,	0.29,	-0.33,	0.33,	0
0.29,	0.34,	0.33,	8,	0.29,	-0.34,	0.33,	0
0.29,	0.35,	0.33,	8,	0.29,	-0.35,	0.33,	0
0.29,	0.36,	0.33,	8,	0.29,	-0.36,	0.33,	0
0.29,	0.37,	0.33,	8,	0.29,	-0.37,	0.33,	0
0.29,	0.38,	0.33,	8,	0.29,	-0.38,	0.33,	0
0.29,	0.39,	0.33,	8,	0.29,	-0.39,	0.33,	0
0.29,	0.4,	0.33,	8,	0.29,	-0.4,	0.33,	0
0.29,	0.41,	0.33,	8,	0.29,	-0.41,	0.33,	0
0.29,	0.42,	0.33,	8,	0.29,	-0.42,	0.33,	0
0.29,	0.43,	0.33,	8,	0.29,	-0.43,	0.33,	0
0.29,	0.44,	0.33,	8,	0.29,	-0.44,	0.33,	0
0.29,	0.45,	0.33,	8,	0.29,	-0.45,	0.33,	0
0.29,	0.46,	0.33,	8,	0.29,	-0.46,	0.33,	0
0.29,	0.47,	0.33,	8,	0.29,	-0.47,	0.33,	0
0.29,	0.48,	0.33,	8,	0.29,	-0.48,	0.33,	0
0.29,	0.49,	0.33,	8,	0.29,	-0.49,	0.33,	0
0.29,	0.05,	0.34,	8,	0.29,	-0.05,	0.34,	0
0.29,	0.06,	0.34,	8,	0.29,	-0.06,	0.34,	0
0.29,	0.07,	0.34,	8,	0.29,	-0.07,	0.34,	0
0.29,	0.08,	0.34,	8,	0.29,	-0.08,	0.34,	0
0.29,	0.09,	0.34,	8,	0.29,	-0.09,	0.34,	0.855357
0.29,	0.1,	0.34,	8,	0.29,	-0.1,	0.34,	0.851115
0.29,	0.11,	0.34,	8,	0.29,	-0.11,	0.34,	0.846186
0.29,	0.12,	0.34,	8,	0.29,	-0.12,	0.34,	0.84054
0.29,	0.13,	0.34,	8,	0.29,	-0.13,	0.34,	0.834148
0.29,	0.14,	0.34,	8,	0.29,	-0.14,	0.34,	0.826988
0.29,	0.15,	0.34,	8,	0.29,	-0.15,	0.34,	0.819039
0.29,	0.16,	0.34,	8,	0.29,	-0.16,	0.34,	0.810287
0.29,	0.17,	0.34,	8,	0.29,	-0.17,	0.34,	0.800729
0.29,	0.18,	0.34,	8,	0.29,	-0.18,	0.34,	0.79037
0.29,	0.19,	0.34,	8,	0.29,	-0.19,	0.34,	0.779233
0.29,	0.2,	0.34,	8,	0.29,	-0.2,	0.34,	0.767361
0.29,	0.21,	0.34,	8,	0.29,	-0.21,	0.34,	0.754822
0.29,	0.22,	0.34,	8,	0.29,	-0.22,	0.34,	0.741724
0.29,	0.23,	0.34,	7.40129,	0.317979,	-0.340498,	0.239766,	0.327956
0.29,	0.24,	0.34,	7.39036,	0.310356,	-0.323291,	0.259649,	0.336668
0.29,	0.25,	0.34,	6.63742,	0.198295,	-0.417209,	0.251009,	0.318555
0.29,	0.26,	0.34,	7.45522,	0.318834,	-0.265091,	0.301279,	0.377455
0.29,	0.27,	0.34,	8,	0.29,	-0.27,	0.34,	0.675172
0.29,	0.28,	0.34,	8,	0.29,	-0.28,	0.34,	0.664022
0.29,	0.29,	0.34,	8,	0.29,	-0.29,	0.34,	0.65469
0.29,	0.3,	0.34,	8,	0.29,	-0.3,	0.34,	0
0.29,	0.31,	0.34,	8,	0.29,	-0.31,	0.34,	0
0.29,	0.32,	0.34,	8,	0.29,	-0.32,	0.34,	0
0.29,	0.33,	0.34,	8,	0.29,	-0.33,	0.34,	0
0.29,	0.34,	0.34,	8,	0.29,	-0.34,	0.34,	0
0.29,	0.35,	0.34,	8,	0.29,	-0.35,	0.34,	0
0.29,	0.36,	0.34,	8,	0.29,	-0.36,	0.34,	0
0.29,	0.37,	0.34,	8,	0.29,	-0.37,	0.34,	0
0.29,	0.38,	0.34,	8,	0.29,	-0.38,	0.34,	0
0.29,	0.39,	0.34,	8,	0.29,	-0.39,	0.34,	0
0.29,	0.4,	0.34,	8,	0.29,	-0.4,	0.34,	0
0.29,	0.41,	0.34,	8,	0.29,	-0.41,	0.34,	0
0.29,	0.42,	0.34,	8,	0.29,	-0.42,	0.34,	0
0.29,	0.43,	0.34,	8,	0.29,	-0.43,	0.34,	0
0.29,	0.44,	0.34,	8,	0.29,	-0.44,	0.34,	0
0.29,	0.45,	0.34,	8,	0.29,	-0.45,	0.34,	0
0.29,	0.46,	0.34,	8,	0.29,	-0.46,	0.34,	0
0.29,	0.47,	0.34,	8,	0.29,	-0.47,	0.34,	0
0.29,	0.48,	0.34,	8,	0.29,	-0.48,	0.34,	0
0.29,	0.49,	0.34,	8,	0.29,	-0.49,	0.34,	0
0.29,	0.05,	0.35,	8,	0.29,	-0.05,	0.35,	0
0.29,	0.06,	0.35,	8,	0.29,	-0.06,	0.35,	0
0.29,	0.07,	0.35,	8,	0.29,	-0.07,	0.35,	0
0.29,	0.08,	0.35,	8,	0.29,	-0.08,	0.35,	0
0.29,	0.09,	0.35,	8,	0.29,	-0.09,	0.35,	0
0.29,	0.1,	0.35,	8,	0.29,	-0.1,	0.35,	0
0.29,	0.11,	0.35,	8,	0.29,	-0.11,	0.35,	0
0.29,	0.12,	0.35,	8,	0.29,	-0.12,	0.35,	0.832749
0.29,	0.13,	0.35,	8,	0.29,	-0.13,	0.35,	0.825944
0.29,	0.14,	0.35,	8,	0.29,	-0.14,	0.35,	0.818364
0.29,	0.15,	0.35,	8,	0.29,	-0.15,	0.35,	0.809987
0.29,	0.16,	0.35,	8,	0.29,	-0.16,	0.35,	0.8008
0.29,	0.17,	0.35,	8,	0.29,	-0.17,	0.35,	0.790799
0.29,	0.18,	0.35,	8,	0.29,	-0.18,	0.35,	0.779993
0.29,	0.19,	0.35,	8,	0.29,	-0.19,	0.35,	0.768409
0.29,	0.2,	0.35,	8,	0.29,	-0.2,	0.35,	0.756099
0.29,	0.21,	0.35,	8,	0.29,	-0.21,	0.35,	0.743148
0.29,	0.22,	0.35,	7.52208,	0.305691,	-0.318209,	0.268746,	0.41746
0.29,	0.23,	0.35,	7.53668,	0.299886,	-0.307782,	0.285263,	0.432896
0.29,	0.24,	0.35,	7.55955,	0.297297,	-0.291823,	0.302419,	0.450218
0.29,	0.25,	0.35,	8,	0.29,	-0.25,	0.35,	0.688232
0.29,	0.26,	0.35,	8,	0.29,	-0.26,	0.35,	0.675083
0.29,	0.27,	0.35,	8,	0.29,	-0.27,	0.35,	0.662949
0.29,	0.28,	0.35,	8,	0.29,	-0.28,	0.35,	0.652335
0.29,	0.29,	0.35,	8,	0.29,	-0.29,	0.35,	0.643792
0.29,	0.3,	0.35,	8,	0.29,	-0.3,	0.35,	0
0.29,	0.31,	0.35,	8,	0.29,	-0.31,	0.35,	0
0.29,	0.32,	0.35,	8,	0.29,	-0.32,	0.35,	0
0.29,	0.33,	0.35,	8,	0.29,	-0.33,	0.35,	0
0.29,	0.34,	0.35,	8,	0.29,	-0.34,	0.35,	0
0.29,	0.35,	0.35,	8,	0.29,	-0.35,	0.35,	0
0.29,	0.36,	0.35,	8,	0.29,	-0.36,	0.35,	0
0.29,	0.37,	0.35,	8,	0.29,	-0.37,	0.35,	0
0.29,	0.38,	0.35,	8,	0.29,	-0.38,	0.35,	0
0.29,	0.39,	0.35,	8,	0.29,	-0.39,	0.35,	0
0.29,	0.4,	0.35,	8,	0.29,	-0.4,	0.35,	0
0.29,	0.41,	0.35,	8,	0.29,	-0.41,	0.35,	0
0.29,	0.42,	0.35,	8,	0.29,	-0.42,	0.35,	0
0.29,	0.43,	0.35,	8,	0.29,	-0.43,	0.35,	0
0.29,	0.44,	0.35,	8,	0.29,	-0.44,	0.35,	0
0.29,	0.45,	0.35,	8,	0.29,	-0.45,	0.35,	0
0.29,	0.46,	0.35,	8,	0.29,	-0.46,	0.35,	0
0.29,	0.47,	0.35,	8,	0.29,	-0.47,	0.35,	0
0.29,	0.48,	0.35,	8,	0.29,	-0.48,	0.35,	0
0.29,	0.49,	0.35,	8,	0.29,	-0.49,	0.35,	0
0.29,	0.05,	0.36,	8,	0.29,	-0.05,	0.36,	0
0.29,	0.06,	0.36,	8,	0.29,	-0.06,	0.36,	0
0.29,	0.07,	0.36,	8,	0.29,	-0.07,	0.36,	0
0.29,	0.08,	0.36,	8,	0.29,	-0.08,	0.36,	0
0.29,	0.09,	0.36,	8,	0.29,	-0.09,	0.36,	0
0.29,	0.1,	0.36,	8,	0.29,	-0.1,	0.36,	0
0.29,	0.11,	0.36,	8,	0.29,	-0.11,	0.36,	0
0.29,	0.12,	0.36,	8,	0.29,	-0.12,	0.36,	0
0.29,	0.13,	0.36,	8,	0.29,	-0.13,	0.36,	0
0.29,	0.14,	0.36,	8,	0.29,	-0.14,	0.36,	0
0.29,	0.15,	0.36,	8,	0.29,	-0.15,	0.36,	0.801476
0.29,	0.16,	0.36,	8,	0.29,	-0.16,	0.36,	0.791844
0.29,	0.17,	0.36,	8,	0.29,	-0.17,	0.36,	0.781385
0.29,	0.18,	0.36,	8,	0.29,	-0.18,	0.36,	0.770114
0.29,	0.19,	0.36,	8,	0.29,	-0.19,	0.36,	0.758063
0.29,	0.2,	0.36,	8,	0.29,	-0.2,	0.36,	0.745295
0.29,	0.21,	0.36,	8,	0.29,	-0.21,	0.36,	0.73191
0.29,	0.22,	0.36,	8.40282,	0.554822,	-0.673919,	0.0357968,	0
0.29,	0.23,	0.36,	8,	0.29,	-0.23,	0.36,	0.703928
0.29,	0.24,	0.36,	8,	0.29,	-0.24,	0.36,	0.6898
0.29,	0.25,	0.36,	8,	0.29,	-0.25,	0.36,	0.676006
0.29,	0.26,	0.36,	8,	0.29,	-0.26,	0.36,	0.662954
0.29,	0.27,	0.36,	8,	0.29,	-0.27,	0.36,	0.651121
0.29,	0.28,	0.36,	8,	0.29,	-0.28,	0.36,	0.641033
0.29,	0.29,	0.36,	8,	0.29,	-0.29,	0.36,	0
0.29,	0.3,	0.36,	8,	0.29,	-0.3,	0.36,	0
0.29,	0.31,	0.36,	8,	0.29,	-0.31,	0.36,	0
0.29,	0.32,	0.36,	8,	0.29,	-0.32,	0.36,	0
0.29,	0.33,	0.36,	8,	0.29,	-0.33,	0.36,	0
0.29,	0.34,	0.36,	8,	0.29,	-0.34,	0.36,	0
0.29,	0.35,	0.36,	8,	0.29,	-0.35,	0.36,	0
0.29,	0.36,	0.36,	8,	0.29,	-0.36,	0.36,	0
0.29,	0.37,	0.36,	8,	0.29,	-0.37,	0.36,	0
0.29,	0.38,	0.36,	8,	0.29,	-0.38,	0.36,	0
0.29,	0.39,	0.36,	8,	0.29,	-0.39,	0.36,	0
0.29,	0.4,	0.36,	8,	0.29,	-0.4,	0.36,	0
0.29,	0.41,	0.36,	8,	0.29,	-0.41,	0.36,	0
0.29,	0.42,	0.36,	8,	0.29,	-0.42,	0.36,	0
0.29,	0.43,	0.36,	8,	0.29,	-0.43,	0.36,	0
0.29,	0.44,	0.36,	8,	0.29,	-0.44,	0.36,	0
0.29,	0.45,	0.36,	8,	0.29,	-0.45,	0.36,	0
0.29,	0.46,	0.36,	8,	0.29,	-0.46,	0.36,	0
0.29,	0.47,	0.36,	8,	0.29,	-0.47,	0.36,	0
0.29,	0.48,	0.36,	8,	0.29,	-0.48,	0.36,	0
0.29,	0.49,	0.36,	8,	0.29,	-0.49,	0.36,	0
0.29,	0.05,	0.37,	8,	0.29,	-0.05,	0.37,	0
0.29,	0.06,	0.37,	8,	0.29,	-0.06,	0.37,	0
0.29,	0.07,	0.37,	8,	0.29,	-0.07,	0.37,	0
0.29,	0.08,	0.37,	8,	0.29,	-0.08,	0.37,	0
0.29,	0.09,	0.37,	8,	0.29,	-0.09,	0.37,	0
0.29,	0.1,	0.37,	8,	0.29,	-0.1,	0.37,	0
0.29,	0.11,	0.37,	8,	0.29,	-0.11,	0.37,	0
0.29,	0.12,	0.37,	8,	0.29,	-0.12,	0.37,	0
0.29,	0.13,	0.37,	8,	0.29,	-0.13,	0.37,	0
0.29,	0.14,	0.37,	8,	0.29,	-0.14,	0.37,	0
0.29,	0.15,	0.37,	8,	0.29,	-0.15,	0.37,	0
0.29,	0.16,	0.37,	8,	0.29,	-0.16,	0.37,	0
0.29,	0.17,	0.37,	8,	0.29,	-0.17,	0.37,	0
0.29,	0.18,	0.37,	8,	0.29,	-0.18,	0.37,	0
0.29,	0.19,	0.37,	8,	0.29,	-0.19,	0.37,	0
0.29,	0.2,	0.37,	8,	0.29,	-0.2,	0.37,	0
0.29,	0.21,	0.37,	8,	0.29,	-0.21,	0.37,	0
0.29,	0.22,	0.37,	8,	0.29,	-0.22,	0.37,	0
0.29,	0.23,	0.37,	8,	0.29,	-0.23,	0.37,	0.692515
0.29,	0.24,	0.37,	8,	0.29,	-0.24,	0.37,	0.678154
0.29,	0.25,	0.37,	11.9114,	0.522783,	-1.88919,	0.141394,	0
0.29,	0.26,	0.37,	8,	0.29,	-0.26,	0.37,	0.651293
0.29,	0.27,	0.37,	8,	0.29,	-0.27,	0.37,	0.639733
0.29,	0.28,	0.37,	8,	0.29,	-0.28,	0.37,	0.630133
0.29,	0.29,	0.37,	8,	0.29,	-0.29,	0.37,	0
0.29,	0.3,	0.37,	8,	0.29,	-0.3,	0.37,	0
0.29,	0.31,	0.37,	8,	0.29,	-0.31,	0.37,	0
0.29,	0.32,	0.37,	8,	0.29,	-0.32,	0.37,	0
0.29,	0.33,	0.37,	8,	0.29,	-0.33,	0.37,	0
0.29,	0.34,	0.37,	8,	0.29,	-0.34,	0.37,	0
0.29,	0.35,	0.37,	8,	0.29,	-0.35,	0.37,	0
0.29,	0.36,	0.37,	8,	0.29,	-0.36,	0.37,	0
0.29,	0.37,	0.37,	8,	0.29,	-0.37,	0.37,	0
0.29,	0.38,	0.37,	8,	0.29,	-0.38,	0.37,	0
0.29,	0.39,	0.37,	8,	0.29,	-0.39,	0.37,	0
0.29,	0.4,	0.37,	8,	0.29,	-0.4,	0.37,	0
0.29,	0.41,	0.37,	8,	0.29,	-0.41,	0.37,	0
0.29,	0.42,	0.37,	8,	0.29,	-0.42,	0.37,	0
0.29,	0.43,	0.37,	8,	0.29,	-0.43,	0.37,	0
0.29,	0.44,	0.37,	8,	0.29,	-0.44,	0.37,	0
0.29,	0.45,	0.37,	8,	0.29,	-0.45,	0.37,	0
0.29,	0.46,	0.37,	8,	0.29,	-0.46,	0.37,	0
0.29,	0.47,	0.37,	8,	0.29,	-0.47,	0.37,	0
0.29,	0.48,	0.37,	8,	0.29,	-0.48,	0.37,	0
0.29,	0.49,	0.37,	8,	0.29,	-0.49,	0.37,	0
